BDATE,SALEID,STORE,PRODUCTS_SOLD
2016-10-08,28156,STORE005,PR001:76.64|PR025:41.69|PR011:117.24|PR008:34.25|PR009:4.6|PR020:57.34|PR004:85.12|PR024:9.54|PR009:4.6|PR019:24.12
2016-10-08,28157,STORE004,PR022:38.99|PR008:34.25|PR012:73.54|PR007:29.62|PR017:96.73|PR003:30.4|PR006:91.17|PR020:57.34|PR015:4.7|PR013:53.46|PR015:4.7
2016-10-08,28158,STORE008,PR004:85.12|PR024:9.54|PR006:91.17|PR014:104.67|PR021:46.69|PR009:4.6|PR018:50.39
2016-10-08,28159,STORE003,PR017:96.73|PR017:96.73|PR015:4.7|PR008:34.25|PR018:50.39|PR004:85.12|PR023:77.16|PR016:8.37|PR005:61.71|PR006:91.17|PR002:61.29|PR021:46.69|PR007:29.62|PR014:104.67|PR007:29.62
2016-10-08,28160,STORE004,PR020:57.34|PR002:61.29|PR019:24.12|PR012:73.54|PR001:76.64|PR016:8.37|PR024:9.54|PR011:117.24
2016-10-08,28161,STORE001,PR002:61.29|PR024:9.54|PR021:46.69|PR018:50.39|PR022:38.99|PR002:61.29|PR011:117.24
2016-10-08,28162,STORE003,PR013:53.46|PR006:91.17|PR012:73.54|PR010:37.6|PR017:96.73|PR021:46.69
2016-10-08,28163,STORE006,PR024:9.54|PR017:96.73|PR010:37.6|PR007:29.62
2016-10-08,28164,STORE005,PR021:46.69|PR024:9.54|PR019:24.12|PR003:30.4|PR016:8.37|PR015:4.7|PR021:46.69|PR012:73.54|PR005:61.71|PR021:46.69
2016-10-08,28165,STORE006,PR015:4.7|PR002:61.29|PR025:41.69
2016-10-08,28166,STORE005,PR011:117.24|PR023:77.16|PR008:34.25|PR004:85.12|PR010:37.6|PR021:46.69|PR007:29.62|PR016:8.37|PR003:30.4|PR002:61.29
2016-10-08,28167,STORE009,PR006:91.17|PR021:46.69|PR020:57.34|PR014:104.67|PR024:9.54|PR014:104.67
2016-10-08,28168,STORE005,PR015:4.7|PR013:53.46|PR018:50.39|PR008:34.25|PR015:4.7|PR025:41.69|PR014:104.67|PR020:57.34|PR009:4.6|PR002:61.29
2016-10-08,28169,STORE009,PR015:4.7|PR023:77.16|PR024:9.54|PR018:50.39|PR010:37.6|PR002:61.29|PR019:24.12|PR016:8.37|PR012:73.54|PR009:4.6|PR010:37.6|PR012:73.54
2016-10-08,28170,STORE001,PR006:91.17|PR024:9.54|PR004:85.12
2016-10-08,28171,STORE008,PR009:4.6|PR008:34.25|PR023:77.16|PR005:61.71|PR008:34.25|PR010:37.6|PR008:34.25|PR003:30.4|PR001:76.64|PR001:76.64
2016-10-08,28172,STORE002,PR018:50.39|PR001:76.64|PR006:91.17|PR010:37.6|PR015:4.7|PR006:91.17|PR023:77.16|PR023:77.16|PR022:38.99
2016-10-08,28173,STORE002,PR022:38.99|PR022:38.99|PR012:73.54|PR025:41.69|PR010:37.6|PR010:37.6|PR009:4.6|PR003:30.4|PR020:57.34|PR018:50.39
2016-10-08,28174,STORE001,PR013:53.46|PR014:104.67|PR018:50.39|PR004:85.12|PR004:85.12|PR025:41.69|PR024:9.54|PR010:37.6|PR016:8.37|PR016:8.37|PR018:50.39|PR011:117.24|PR025:41.69|PR001:76.64|PR005:61.71|PR016:8.37
2016-10-08,28175,STORE008,PR009:4.6|PR019:24.12|PR001:76.64|PR017:96.73|PR003:30.4|PR017:96.73|PR025:41.69|PR010:37.6|PR004:85.12
2016-10-08,28176,STORE009,PR017:96.73|PR025:41.69|PR012:73.54|PR014:104.67|PR025:41.69|PR016:8.37|PR017:96.73|PR013:53.46|PR015:4.7|PR010:37.6|PR017:96.73|PR022:38.99
2016-10-08,28177,STORE007,PR012:73.54|PR025:41.69|PR015:4.7|PR010:37.6|PR009:4.6|PR015:4.7|PR022:38.99|PR008:34.25|PR025:41.69|PR010:37.6|PR001:76.64
2016-10-08,28178,STORE002,PR001:76.64|PR011:117.24|PR003:30.4|PR012:73.54|PR019:24.12|PR010:37.6|PR003:30.4|PR019:24.12|PR006:91.17|PR003:30.4|PR006:91.17|PR010:37.6|PR001:76.64
2016-10-08,28179,STORE005,PR022:38.99|PR009:4.6|PR021:46.69|PR008:34.25|PR006:91.17|PR001:76.64|PR011:117.24|PR015:4.7|PR025:41.69|PR025:41.69|PR025:41.69|PR014:104.67
2016-10-08,28180,STORE007,PR010:37.6|PR008:34.25|PR005:61.71|PR025:41.69|PR010:37.6|PR003:30.4|PR008:34.25
2016-10-08,28181,STORE009,PR003:30.4|PR011:117.24|PR015:4.7
2016-10-08,28182,STORE007,PR021:46.69|PR018:50.39|PR016:8.37|PR019:24.12
2016-10-08,28183,STORE008,PR008:34.25|PR015:4.7|PR024:9.54|PR006:91.17|PR008:34.25|PR004:85.12|PR002:61.29|PR024:9.54|PR013:53.46|PR014:104.67
2016-10-08,28184,STORE005,PR012:73.54|PR010:37.6|PR021:46.69|PR009:4.6|PR006:91.17|PR013:53.46|PR020:57.34|PR015:4.7|PR009:4.6|PR006:91.17|PR004:85.12|PR020:57.34
2016-10-08,28185,STORE005,PR016:8.37|PR006:91.17|PR019:24.12|PR023:77.16|PR009:4.6|PR025:41.69|PR013:53.46|PR025:41.69|PR024:9.54|PR011:117.24|PR016:8.37|PR002:61.29
2016-10-08,28186,STORE003,PR001:76.64|PR008:34.25|PR006:91.17|PR020:57.34|PR013:53.46
2016-10-08,28187,STORE004,PR004:85.12|PR019:24.12|PR020:57.34|PR021:46.69|PR009:4.6
2016-10-08,28188,STORE008,PR008:34.25|PR010:37.6|PR013:53.46|PR009:4.6|PR018:50.39|PR015:4.7|PR025:41.69
2016-10-08,28189,STORE001,PR025:41.69|PR022:38.99|PR016:8.37|PR001:76.64|PR009:4.6
2016-10-08,28190,STORE003,PR008:34.25|PR004:85.12|PR021:46.69
2016-10-08,28191,STORE008,PR021:46.69|PR010:37.6|PR002:61.29|PR003:30.4|PR007:29.62|PR011:117.24|PR013:53.46|PR014:104.67|PR024:9.54|PR022:38.99|PR003:30.4
2016-10-08,28192,STORE005,PR018:50.39|PR017:96.73|PR011:117.24|PR010:37.6|PR023:77.16|PR017:96.73|PR015:4.7|PR015:4.7|PR023:77.16|PR003:30.4|PR006:91.17|PR014:104.67|PR011:117.24
2016-10-08,28193,STORE003,PR001:76.64|PR009:4.6|PR017:96.73|PR007:29.62|PR010:37.6|PR022:38.99|PR022:38.99|PR012:73.54|PR007:29.62|PR014:104.67|PR004:85.12|PR022:38.99
2016-10-08,28194,STORE009,PR016:8.37
2016-10-08,28195,STORE003,PR008:34.25|PR021:46.69|PR024:9.54|PR004:85.12|PR006:91.17|PR012:73.54|PR009:4.6|PR015:4.7|PR015:4.7|PR015:4.7
2016-10-08,28196,STORE008,PR011:117.24|PR021:46.69|PR022:38.99|PR010:37.6|PR010:37.6|PR021:46.69|PR007:29.62|PR017:96.73
2016-10-08,28197,STORE002,PR010:37.6|PR014:104.67|PR015:4.7|PR015:4.7|PR017:96.73|PR001:76.64|PR001:76.64|PR008:34.25|PR013:53.46
2016-10-08,28198,STORE009,PR002:61.29|PR001:76.64|PR009:4.6|PR008:34.25|PR001:76.64|PR011:117.24|PR011:117.24|PR023:77.16|PR016:8.37|PR011:117.24|PR024:9.54|PR013:53.46|PR022:38.99|PR010:37.6|PR004:85.12|PR013:53.46|PR007:29.62
2016-10-08,28199,STORE006,PR021:46.69|PR021:46.69|PR019:24.12|PR025:41.69|PR017:96.73|PR022:38.99
2016-10-08,28200,STORE006,PR003:30.4|PR013:53.46|PR020:57.34|PR010:37.6|PR007:29.62|PR010:37.6|PR010:37.6|PR016:8.37|PR007:29.62|PR015:4.7|PR022:38.99|PR015:4.7|PR013:53.46|PR004:85.12|PR005:61.71|PR018:50.39|PR005:61.71
2016-10-08,28201,STORE002,PR015:4.7|PR005:61.71|PR021:46.69|PR001:76.64
2016-10-08,28202,STORE002,PR021:46.69|PR013:53.46|PR007:29.62|PR025:41.69|PR014:104.67
2016-10-08,28203,STORE003,PR019:24.12|PR010:37.6|PR024:9.54|PR001:76.64|PR009:4.6|PR008:34.25|PR004:85.12|PR006:91.17|PR021:46.69|PR022:38.99
2016-10-08,28204,STORE005,PR004:85.12|PR011:117.24|PR016:8.37|PR025:41.69|PR001:76.64|PR003:30.4|PR018:50.39|PR001:76.64|PR012:73.54|PR021:46.69|PR014:104.67|PR019:24.12|PR011:117.24|PR003:30.4|PR018:50.39|PR016:8.37|PR004:85.12|PR010:37.6|PR014:104.67|PR023:77.16
2016-10-08,28205,STORE003,PR015:4.7|PR002:61.29|PR023:77.16|PR016:8.37|PR004:85.12
2016-10-08,28206,STORE002,PR009:4.6|PR006:91.17|PR015:4.7|PR019:24.12|PR002:61.29|PR025:41.69|PR019:24.12|PR023:77.16|PR017:96.73|PR019:24.12|PR022:38.99
2016-10-08,28207,STORE002,PR020:57.34|PR021:46.69|PR004:85.12|PR009:4.6|PR019:24.12|PR023:77.16|PR015:4.7|PR009:4.6|PR012:73.54|PR014:104.67|PR012:73.54|PR009:4.6|PR019:24.12|PR001:76.64|PR002:61.29|PR017:96.73|PR014:104.67|PR011:117.24
2016-10-08,28208,STORE001,PR001:76.64|PR025:41.69|PR005:61.71|PR020:57.34|PR014:104.67|PR009:4.6
2016-10-08,28209,STORE008,PR010:37.6|PR001:76.64|PR005:61.71|PR008:34.25|PR009:4.6
2016-10-08,28210,STORE001,PR013:53.46|PR011:117.24|PR023:77.16|PR011:117.24|PR020:57.34|PR011:117.24|PR022:38.99|PR002:61.29|PR024:9.54|PR012:73.54|PR020:57.34|PR006:91.17|PR003:30.4|PR017:96.73|PR023:77.16
2016-10-08,28211,STORE005,PR018:50.39|PR012:73.54|PR012:73.54|PR009:4.6|PR021:46.69|PR020:57.34|PR009:4.6|PR006:91.17|PR025:41.69|PR019:24.12|PR013:53.46
2016-10-08,28212,STORE009,PR004:85.12|PR010:37.6|PR005:61.71|PR015:4.7|PR024:9.54|PR024:9.54
2016-10-08,28213,STORE006,PR007:29.62|PR006:91.17|PR006:91.17|PR021:46.69|PR013:53.46|PR017:96.73|PR005:61.71|PR014:104.67|PR006:91.17|PR019:24.12|PR024:9.54|PR007:29.62|PR006:91.17|PR017:96.73|PR008:34.25
2016-10-08,28214,STORE004,PR003:30.4|PR025:41.69|PR011:117.24|PR019:24.12|PR004:85.12|PR025:41.69|PR001:76.64|PR011:117.24|PR006:91.17|PR018:50.39
2016-10-08,28215,STORE002,PR019:24.12|PR017:96.73|PR010:37.6|PR021:46.69|PR001:76.64|PR023:77.16|PR014:104.67
2016-10-08,28216,STORE007,PR006:91.17|PR018:50.39|PR022:38.99|PR014:104.67|PR012:73.54|PR003:30.4|PR020:57.34
2016-10-08,28217,STORE003,PR006:91.17|PR001:76.64|PR022:38.99|PR004:85.12|PR007:29.62|PR006:91.17|PR018:50.39|PR010:37.6
2016-10-08,28218,STORE006,PR022:38.99|PR024:9.54|PR011:117.24|PR002:61.29|PR024:9.54
2016-10-08,28219,STORE006,PR022:38.99|PR015:4.7|PR025:41.69|PR013:53.46|PR005:61.71|PR012:73.54|PR014:104.67|PR010:37.6|PR004:85.12|PR013:53.46|PR006:91.17|PR002:61.29|PR014:104.67|PR021:46.69
2016-10-08,28220,STORE006,PR006:91.17|PR014:104.67|PR024:9.54|PR012:73.54|PR008:34.25|PR002:61.29|PR003:30.4|PR021:46.69|PR004:85.12|PR012:73.54|PR017:96.73|PR004:85.12|PR009:4.6|PR003:30.4
2016-10-08,28221,STORE009,PR011:117.24|PR004:85.12|PR005:61.71|PR012:73.54|PR004:85.12|PR016:8.37|PR019:24.12|PR003:30.4|PR010:37.6
2016-10-08,28222,STORE006,PR005:61.71|PR003:30.4|PR024:9.54|PR008:34.25|PR018:50.39|PR004:85.12|PR003:30.4|PR006:91.17|PR016:8.37|PR025:41.69|PR005:61.71|PR005:61.71
2016-10-08,28223,STORE002,PR016:8.37|PR015:4.7|PR003:30.4
2016-10-08,28224,STORE005,PR021:46.69|PR007:29.62|PR003:30.4|PR008:34.25|PR020:57.34|PR021:46.69|PR007:29.62|PR017:96.73|PR024:9.54|PR011:117.24
2016-10-08,28225,STORE001,PR022:38.99|PR016:8.37|PR007:29.62|PR022:38.99|PR010:37.6|PR013:53.46|PR005:61.71|PR011:117.24
2016-10-08,28226,STORE002,PR014:104.67|PR011:117.24|PR018:50.39|PR020:57.34|PR004:85.12|PR002:61.29|PR025:41.69|PR016:8.37|PR002:61.29|PR009:4.6|PR015:4.7|PR007:29.62|PR012:73.54|PR008:34.25|PR014:104.67|PR005:61.71|PR011:117.24
2016-10-08,28227,STORE003,PR016:8.37|PR007:29.62|PR008:34.25|PR005:61.71|PR015:4.7|PR012:73.54|PR006:91.17
2016-10-08,28228,STORE004,PR014:104.67|PR021:46.69|PR020:57.34|PR008:34.25|PR008:34.25|PR015:4.7|PR016:8.37|PR019:24.12|PR005:61.71|PR018:50.39
2016-10-08,28229,STORE009,PR017:96.73|PR013:53.46
2016-10-08,28230,STORE002,PR014:104.67|PR009:4.6|PR005:61.71|PR017:96.73|PR007:29.62|PR024:9.54|PR014:104.67|PR002:61.29|PR023:77.16
2016-10-08,28231,STORE007,PR021:46.69|PR013:53.46|PR004:85.12
2016-10-08,28232,STORE001,PR005:61.71|PR008:34.25|PR007:29.62|PR024:9.54|PR002:61.29|PR009:4.6|PR018:50.39|PR012:73.54|PR013:53.46|PR024:9.54
2016-10-08,28233,STORE002,PR022:38.99|PR024:9.54|PR018:50.39|PR021:46.69|PR016:8.37|PR022:38.99|PR009:4.6|PR011:117.24|PR003:30.4|PR024:9.54
2016-10-08,28234,STORE003,PR018:50.39|PR004:85.12|PR006:91.17|PR008:34.25|PR018:50.39|PR025:41.69|PR014:104.67|PR025:41.69
2016-10-08,28235,STORE002,PR016:8.37|PR006:91.17|PR007:29.62|PR011:117.24|PR017:96.73|PR020:57.34|PR002:61.29|PR008:34.25|PR022:38.99|PR018:50.39|PR013:53.46|PR011:117.24|PR001:76.64|PR024:9.54
2016-10-08,28236,STORE006,PR006:91.17|PR014:104.67|PR007:29.62|PR004:85.12|PR023:77.16|PR017:96.73|PR006:91.17|PR011:117.24
2016-10-08,28237,STORE004,PR021:46.69|PR019:24.12|PR024:9.54
2016-10-08,28238,STORE008,PR017:96.73|PR008:34.25|PR003:30.4|PR015:4.7|PR024:9.54|PR013:53.46
2016-10-08,28239,STORE009,PR004:85.12|PR023:77.16|PR009:4.6|PR015:4.7|PR018:50.39|PR010:37.6|PR016:8.37|PR005:61.71|PR018:50.39|PR012:73.54|PR012:73.54
2016-10-08,28240,STORE001,PR017:96.73|PR009:4.6|PR012:73.54|PR014:104.67|PR016:8.37|PR004:85.12|PR009:4.6|PR014:104.67|PR012:73.54|PR012:73.54
2016-10-08,28241,STORE006,PR025:41.69|PR024:9.54|PR005:61.71|PR025:41.69|PR024:9.54|PR002:61.29|PR023:77.16
2016-10-08,28242,STORE004,PR012:73.54|PR021:46.69|PR019:24.12|PR021:46.69|PR006:91.17|PR005:61.71|PR002:61.29|PR013:53.46|PR016:8.37|PR012:73.54|PR005:61.71|PR009:4.6|PR013:53.46|PR007:29.62|PR006:91.17|PR016:8.37
2016-10-08,28243,STORE003,PR008:34.25|PR019:24.12|PR003:30.4|PR012:73.54|PR022:38.99|PR005:61.71|PR023:77.16|PR020:57.34|PR009:4.6|PR019:24.12|PR021:46.69|PR016:8.37|PR012:73.54|PR015:4.7|PR014:104.67|PR003:30.4|PR003:30.4|PR012:73.54
2016-10-08,28244,STORE004,PR004:85.12|PR020:57.34|PR004:85.12|PR017:96.73
2016-10-08,28245,STORE004,PR014:104.67|PR005:61.71|PR004:85.12|PR015:4.7|PR009:4.6|PR013:53.46|PR003:30.4|PR009:4.6|PR023:77.16|PR011:117.24|PR009:4.6|PR009:4.6|PR024:9.54
2016-10-08,28246,STORE008,PR024:9.54|PR003:30.4|PR015:4.7|PR003:30.4|PR004:85.12|PR016:8.37|PR007:29.62|PR003:30.4
2016-10-08,28247,STORE001,PR009:4.6|PR024:9.54|PR010:37.6|PR002:61.29|PR001:76.64|PR003:30.4|PR001:76.64|PR001:76.64|PR001:76.64|PR025:41.69|PR004:85.12|PR022:38.99|PR015:4.7
2016-10-08,28248,STORE001,PR004:85.12|PR017:96.73|PR009:4.6|PR015:4.7|PR008:34.25|PR016:8.37|PR018:50.39|PR007:29.62|PR003:30.4|PR021:46.69|PR001:76.64|PR022:38.99
2016-10-08,28249,STORE003,PR014:104.67|PR016:8.37|PR002:61.29|PR020:57.34|PR019:24.12|PR024:9.54
2016-10-08,28250,STORE007,PR019:24.12|PR021:46.69|PR010:37.6|PR022:38.99|PR005:61.71|PR023:77.16|PR018:50.39|PR015:4.7|PR021:46.69|PR018:50.39|PR020:57.34|PR021:46.69|PR013:53.46|PR025:41.69|PR004:85.12|PR009:4.6
2016-10-08,28251,STORE002,PR015:4.7|PR003:30.4|PR002:61.29|PR005:61.71|PR025:41.69|PR023:77.16|PR007:29.62|PR011:117.24|PR009:4.6|PR009:4.6|PR007:29.62|PR018:50.39|PR021:46.69
2016-10-08,28252,STORE001,PR004:85.12|PR018:50.39|PR006:91.17|PR021:46.69|PR025:41.69|PR021:46.69|PR002:61.29|PR002:61.29|PR016:8.37|PR016:8.37
2016-10-08,28253,STORE006,PR024:9.54|PR020:57.34|PR019:24.12|PR018:50.39|PR009:4.6|PR021:46.69|PR011:117.24|PR014:104.67|PR003:30.4|PR013:53.46|PR010:37.6|PR012:73.54
2016-10-08,28254,STORE009,PR014:104.67
2016-10-08,28255,STORE008,PR013:53.46|PR009:4.6|PR014:104.67|PR010:37.6|PR013:53.46|PR004:85.12|PR013:53.46|PR001:76.64|PR003:30.4
2016-10-08,28256,STORE001,PR002:61.29|PR006:91.17|PR001:76.64|PR022:38.99|PR022:38.99|PR009:4.6|PR020:57.34|PR011:117.24|PR011:117.24|PR003:30.4|PR005:61.71
2016-10-08,28257,STORE002,PR020:57.34|PR018:50.39|PR002:61.29|PR001:76.64|PR019:24.12|PR014:104.67|PR022:38.99|PR022:38.99|PR005:61.71|PR006:91.17|PR013:53.46|PR022:38.99|PR008:34.25|PR009:4.6|PR025:41.69|PR018:50.39
2016-10-08,28258,STORE008,PR015:4.7|PR015:4.7|PR009:4.6|PR003:30.4|PR004:85.12|PR024:9.54
2016-10-08,28259,STORE003,PR024:9.54|PR007:29.62|PR018:50.39|PR014:104.67|PR010:37.6|PR005:61.71|PR001:76.64|PR010:37.6|PR022:38.99|PR013:53.46|PR021:46.69|PR020:57.34
2016-10-08,28260,STORE001,PR005:61.71|PR022:38.99|PR009:4.6|PR002:61.29|PR013:53.46|PR013:53.46|PR012:73.54|PR018:50.39|PR001:76.64|PR005:61.71|PR015:4.7
2016-10-08,28261,STORE008,PR002:61.29|PR004:85.12|PR014:104.67
2016-10-08,28262,STORE006,PR005:61.71|PR024:9.54|PR016:8.37|PR006:91.17|PR017:96.73|PR014:104.67|PR018:50.39|PR007:29.62|PR004:85.12|PR009:4.6|PR011:117.24
2016-10-08,28263,STORE008,PR025:41.69|PR022:38.99|PR003:30.4|PR006:91.17|PR003:30.4|PR003:30.4|PR019:24.12|PR017:96.73|PR014:104.67|PR017:96.73|PR001:76.64|PR015:4.7
2016-10-08,28264,STORE007,PR021:46.69|PR023:77.16|PR004:85.12|PR009:4.6|PR017:96.73|PR017:96.73|PR019:24.12|PR008:34.25|PR015:4.7|PR018:50.39|PR008:34.25
2016-10-08,28265,STORE008,PR002:61.29|PR007:29.62|PR006:91.17|PR010:37.6|PR006:91.17|PR009:4.6|PR002:61.29
2016-10-08,28266,STORE009,PR012:73.54|PR003:30.4|PR025:41.69
2016-10-08,28267,STORE004,PR010:37.6|PR023:77.16|PR006:91.17|PR014:104.67|PR006:91.17|PR004:85.12|PR015:4.7|PR023:77.16|PR023:77.16|PR015:4.7
2016-10-08,28268,STORE006,PR019:24.12|PR013:53.46|PR011:117.24|PR007:29.62|PR009:4.6|PR002:61.29|PR005:61.71|PR013:53.46|PR019:24.12|PR007:29.62|PR004:85.12|PR016:8.37|PR015:4.7|PR012:73.54|PR011:117.24|PR020:57.34|PR016:8.37|PR002:61.29|PR019:24.12|PR015:4.7
2016-10-08,28269,STORE003,PR002:61.29|PR015:4.7|PR005:61.71|PR025:41.69|PR008:34.25|PR015:4.7|PR001:76.64|PR017:96.73|PR009:4.6
2016-10-08,28270,STORE001,PR024:9.54|PR007:29.62|PR009:4.6
2016-10-08,28271,STORE009,PR022:38.99|PR011:117.24|PR006:91.17|PR025:41.69|PR012:73.54|PR014:104.67|PR004:85.12|PR004:85.12
2016-10-08,28272,STORE001,PR023:77.16|PR009:4.6|PR003:30.4|PR022:38.99|PR011:117.24|PR025:41.69|PR013:53.46|PR012:73.54|PR005:61.71|PR022:38.99
2016-10-08,28273,STORE006,PR010:37.6
2016-10-08,28274,STORE006,PR002:61.29|PR017:96.73|PR010:37.6|PR014:104.67|PR011:117.24|PR005:61.71|PR022:38.99|PR004:85.12
2016-10-08,28275,STORE006,PR020:57.34|PR024:9.54|PR019:24.12
2016-10-08,28276,STORE002,PR015:4.7|PR005:61.71|PR025:41.69|PR004:85.12|PR010:37.6
2016-10-08,28277,STORE003,PR020:57.34
2016-10-08,28278,STORE005,PR001:76.64|PR002:61.29|PR013:53.46|PR019:24.12|PR010:37.6|PR002:61.29|PR003:30.4|PR010:37.6|PR010:37.6|PR023:77.16
2016-10-08,28279,STORE005,PR015:4.7|PR005:61.71|PR018:50.39|PR003:30.4|PR025:41.69|PR012:73.54|PR013:53.46|PR020:57.34|PR024:9.54|PR011:117.24|PR019:24.12|PR011:117.24|PR011:117.24|PR005:61.71|PR020:57.34|PR014:104.67|PR009:4.6|PR023:77.16|PR007:29.62|PR014:104.67|PR009:4.6|PR014:104.67|PR018:50.39
2016-10-08,28280,STORE008,PR008:34.25|PR018:50.39|PR004:85.12|PR024:9.54|PR015:4.7|PR009:4.6|PR006:91.17|PR016:8.37|PR023:77.16|PR002:61.29|PR001:76.64|PR015:4.7
2016-10-08,28281,STORE009,PR020:57.34|PR017:96.73|PR006:91.17|PR001:76.64|PR015:4.7|PR013:53.46|PR025:41.69
2016-10-08,28282,STORE003,PR002:61.29|PR003:30.4|PR005:61.71|PR016:8.37|PR007:29.62|PR016:8.37|PR013:53.46|PR020:57.34|PR008:34.25|PR008:34.25|PR003:30.4
2016-10-08,28283,STORE005,PR020:57.34|PR021:46.69|PR013:53.46|PR005:61.71|PR011:117.24|PR007:29.62|PR014:104.67|PR023:77.16
2016-10-08,28284,STORE005,PR024:9.54|PR020:57.34|PR011:117.24|PR005:61.71|PR024:9.54|PR014:104.67|PR017:96.73|PR010:37.6|PR011:117.24|PR007:29.62
2016-10-08,28285,STORE007,PR012:73.54|PR001:76.64|PR015:4.7|PR021:46.69|PR011:117.24|PR022:38.99|PR001:76.64|PR015:4.7|PR024:9.54|PR005:61.71
2016-10-08,28286,STORE009,PR011:117.24|PR010:37.6|PR008:34.25|PR013:53.46|PR018:50.39|PR001:76.64|PR009:4.6|PR001:76.64|PR022:38.99|PR002:61.29|PR004:85.12|PR005:61.71|PR021:46.69
2016-10-08,28287,STORE009,PR025:41.69|PR005:61.71|PR010:37.6|PR015:4.7|PR024:9.54|PR011:117.24|PR005:61.71|PR005:61.71|PR014:104.67|PR007:29.62|PR010:37.6
2016-10-08,28288,STORE008,PR006:91.17|PR025:41.69|PR023:77.16|PR005:61.71|PR019:24.12|PR015:4.7
2016-10-08,28289,STORE002,PR009:4.6|PR020:57.34|PR004:85.12|PR014:104.67|PR021:46.69|PR020:57.34
2016-10-08,28290,STORE004,PR004:85.12
2016-10-08,28291,STORE007,PR015:4.7|PR004:85.12|PR022:38.99|PR004:85.12|PR006:91.17|PR020:57.34|PR012:73.54|PR020:57.34|PR018:50.39|PR016:8.37|PR004:85.12|PR018:50.39|PR008:34.25|PR019:24.12|PR024:9.54
2016-10-08,28292,STORE002,PR021:46.69|PR025:41.69|PR025:41.69|PR016:8.37|PR001:76.64|PR014:104.67|PR021:46.69|PR004:85.12|PR013:53.46|PR011:117.24|PR018:50.39|PR017:96.73|PR016:8.37|PR002:61.29|PR011:117.24|PR010:37.6
2016-10-08,28293,STORE005,PR022:38.99|PR010:37.6|PR023:77.16|PR003:30.4|PR019:24.12|PR025:41.69|PR008:34.25|PR009:4.6|PR007:29.62|PR017:96.73|PR003:30.4
2016-10-08,28294,STORE009,PR021:46.69|PR004:85.12|PR011:117.24|PR003:30.4|PR021:46.69|PR009:4.6|PR025:41.69|PR010:37.6
2016-10-08,28295,STORE006,PR020:57.34|PR012:73.54|PR011:117.24|PR002:61.29
2016-10-08,28296,STORE002,PR014:104.67|PR014:104.67|PR023:77.16|PR010:37.6|PR010:37.6|PR018:50.39|PR016:8.37|PR013:53.46|PR008:34.25
2016-10-08,28297,STORE001,PR017:96.73|PR015:4.7|PR003:30.4|PR001:76.64|PR001:76.64|PR020:57.34|PR004:85.12|PR006:91.17|PR004:85.12|PR017:96.73|PR002:61.29
2016-10-08,28298,STORE002,PR012:73.54|PR010:37.6|PR014:104.67|PR017:96.73|PR001:76.64|PR007:29.62|PR011:117.24|PR005:61.71|PR022:38.99|PR018:50.39|PR002:61.29|PR009:4.6|PR012:73.54|PR010:37.6
2016-10-08,28299,STORE002,PR019:24.12|PR009:4.6|PR017:96.73|PR002:61.29|PR008:34.25|PR008:34.25|PR007:29.62|PR009:4.6|PR006:91.17|PR007:29.62|PR015:4.7|PR019:24.12|PR007:29.62|PR006:91.17
2016-10-08,28300,STORE006,PR019:24.12|PR008:34.25|PR023:77.16|PR022:38.99|PR022:38.99|PR006:91.17|PR007:29.62|PR014:104.67|PR016:8.37|PR025:41.69
2016-10-08,28301,STORE004,PR025:41.69|PR001:76.64|PR021:46.69|PR009:4.6|PR007:29.62|PR004:85.12|PR018:50.39|PR006:91.17|PR018:50.39|PR017:96.73|PR009:4.6|PR003:30.4|PR006:91.17|PR001:76.64
2016-10-08,28302,STORE005,PR001:76.64|PR024:9.54
2016-10-08,28303,STORE003,PR009:4.6|PR015:4.7|PR008:34.25|PR006:91.17|PR001:76.64|PR025:41.69|PR025:41.69|PR001:76.64
2016-10-08,28304,STORE005,PR008:34.25|PR004:85.12|PR006:91.17|PR009:4.6|PR012:73.54
2016-10-08,28305,STORE009,PR023:77.16|PR017:96.73|PR008:34.25|PR022:38.99|PR015:4.7|PR012:73.54
2016-10-08,28306,STORE008,PR022:38.99|PR018:50.39|PR022:38.99|PR010:37.6|PR008:34.25|PR023:77.16|PR015:4.7|PR019:24.12|PR022:38.99|PR014:104.67|PR005:61.71|PR012:73.54|PR012:73.54|PR005:61.71
2016-10-08,28307,STORE007,PR020:57.34|PR010:37.6|PR020:57.34|PR010:37.6|PR005:61.71|PR009:4.6|PR018:50.39|PR001:76.64|PR012:73.54
2016-10-08,28308,STORE001,PR011:117.24|PR012:73.54
2016-10-08,28309,STORE004,PR010:37.6|PR003:30.4|PR021:46.69|PR003:30.4|PR012:73.54|PR007:29.62|PR011:117.24|PR025:41.69
2016-10-08,28310,STORE007,PR015:4.7|PR016:8.37|PR013:53.46|PR013:53.46|PR003:30.4|PR023:77.16|PR005:61.71|PR024:9.54|PR001:76.64
2016-10-08,28311,STORE002,PR025:41.69|PR021:46.69
2016-10-08,28312,STORE005,PR005:61.71|PR024:9.54|PR020:57.34|PR015:4.7|PR023:77.16
2016-10-08,28313,STORE006,PR011:117.24|PR017:96.73|PR023:77.16|PR002:61.29|PR021:46.69|PR020:57.34|PR005:61.71|PR011:117.24|PR014:104.67
2016-10-08,28314,STORE006,PR002:61.29
